Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
PS.com,1,2019/01/28 11:32 am,2019/01/28 11:35 am,-€0.87,11,276,-500
PS.com,1,2019/01/15  5:48 pm,2019/01/15  5:58 pm,-€0.87,33,-279,-500
PS.com,1,2019/01/15  5:34 pm,2019/01/15  5:40 pm,-€0.87,17,13,-500
PS.com,1,2019/01/15  5:28 pm,2019/01/15  5:30 pm,-€0.87,4,46,-500
PS.com,1,2019/01/15  5:28 pm,2019/01/15  5:33 pm,-€0.87,14,-261,-500
PS.com,1,2019/01/15  5:10 pm,2019/01/15  5:18 pm,-€0.87,36,-314,-500
PS.com,1,2019/01/15  5:10 pm,2019/01/15  5:17 pm,-€0.87,20,-69,-500
PS.com,1,2019/01/15  5:10 pm,2019/01/15  5:12 pm,-€0.87,6,-308,-500
PS.com,1,2018/01/31  1:54 pm,2018/01/31  1:55 pm,-€0.80,3,-173,-500
PS.com,1,2018/01/31  1:54 pm,2018/01/31  2:01 pm,-€0.80,18,306,-500
PS.com,1,2018/01/31  1:54 pm,2018/01/31  1:57 pm,-€0.80,13,-470,-500
PS.com,1,2018/01/31  1:51 pm,2018/01/31  1:53 pm,-€0.80,4,-200,-500
PS.com,1,2018/01/31  1:46 am,2018/01/31  1:56 am,-€0.81,43,175,-500
PS.com,1,2018/01/31  1:44 am,2018/01/31  1:50 am,-€0.81,19,-256,-500
PS.com,1,2018/01/31  1:40 am,2018/01/31  1:43 am,-€0.81,6,-485,-500
PS.com,1,2018/01/31  1:33 am,2018/01/31  1:40 am,-€0.81,18,-271,-500
PS.com,1,2018/01/31  1:33 am,2018/01/31  1:39 am,-€0.81,21,-312,-500
PS.com,1,2018/01/30  2:51 pm,2018/01/30  3:02 pm,-€0.81,38,270,-500
PS.com,1,2018/01/30  2:51 pm,2018/01/30  2:57 pm,-€0.81,13,-140,-500
PS.com,1,2018/01/29 11:56 pm,2018/01/30 12:02 am,-€0.81,18,346,-500
PS.com,1,2018/01/29 11:56 pm,2018/01/30 12:09 am,-€0.81,39,572,-500
PS.com,1,2018/01/29 11:56 pm,2018/01/29 11:57 pm,-€0.81,3,93,-500
PS.com,1,2018/01/29 11:47 pm,2018/01/29 11:49 pm,-€0.81,7,242,-500
PS.com,1,2018/01/29 11:47 pm,2018/01/29 11:56 pm,-€0.81,21,-960,-500
PS.com,1,2018/01/29 11:47 pm,2018/01/29 11:54 pm,-€0.81,20,-761,-500
PS.com,1,2018/01/29  9:04 pm,2018/01/29  9:12 pm,-€0.81,25,319,-500
PS.com,1,2018/01/29  8:12 pm,2018/01/29  8:17 pm,-€0.81,15,777,-500
PS.com,1,2018/01/29  8:12 pm,2018/01/29  8:16 pm,-€0.81,12,-465,-500
PS.com,1,2018/01/29  7:53 pm,2018/01/29  7:59 pm,-€0.81,16,-6,-500
PS.com,1,2018/01/29  7:48 pm,2018/01/29  7:56 pm,-€0.81,31,280,-500
PS.com,1,2018/01/29  7:47 pm,2018/01/29  7:47 pm,-€0.81,1,-309,-500
PS.com,1,2018/01/29  7:47 pm,2018/01/29  7:52 pm,-€0.81,13,-213,-500
PS.com,1,2018/01/29  7:47 pm,2018/01/29  8:00 pm,-€0.81,55,-147,-500
PS.com,1,2018/01/28 10:03 pm,2018/01/28 10:04 pm,-€0.81,4,-195,-500
PS.com,1,2018/01/28  8:24 pm,2018/01/28  8:34 pm,-€0.81,44,-644,-500
PS.com,1,2018/01/28  7:54 pm,2018/01/28  8:03 pm,-€0.81,30,-416,-500
PS.com,1,2018/01/28  7:54 pm,2018/01/28  8:01 pm,-€0.81,23,-82,-500
PS.com,1,2018/01/28  7:35 pm,2018/01/28  7:45 pm,-€0.81,37,-143,-500
PS.com,1,2018/01/28  7:31 pm,2018/01/28  7:34 pm,-€0.81,11,-159,-500
PS.com,1,2018/01/28  7:24 pm,2018/01/28  7:33 pm,-€0.81,30,128,-500
PS.com,1,2018/01/28  7:21 pm,2018/01/28  7:23 pm,-€0.81,8,-255,-500
PS.com,1,2018/01/27 10:12 am,2018/01/27 10:25 am,-€0.80,38,296,-500
PS.com,1,2018/01/27  1:18 am,2018/01/27  1:22 am,-€0.80,17,-31,-500
PS.com,1,2018/01/26  1:57 am,2018/01/26  2:02 am,-€0.80,16,-761,-500
PS.com,1,2018/01/26  1:56 am,2018/01/26  2:02 am,-€0.80,24,440,-500
PS.com,1,2018/01/26  1:54 am,2018/01/26  1:57 am,-€0.80,7,-185,-500
PS.com,1,2018/01/26  1:53 am,2018/01/26  1:55 am,-€0.80,8,17,-500
PS.com,1,2018/01/26  1:51 am,2018/01/26  1:54 am,-€0.80,12,114,-500
PS.com,1,2018/01/26  1:51 am,2018/01/26  1:52 am,-€0.80,6,-357,-500
PS.com,1,2018/01/26  1:10 am,2018/01/26  1:15 am,-€0.80,13,-222,-500
PS.com,1,2018/01/26  1:10 am,2018/01/26  1:12 am,-€0.80,5,-265,-500
PS.com,1,2018/01/26  1:02 am,2018/01/26  1:09 am,-€0.80,37,-465,-500
PS.com,1,2018/01/26  1:02 am,2018/01/26  1:02 am,-€0.80,1,-60,-500
PS.com,1,2018/01/26 12:57 am,2018/01/26  1:03 am,-€0.80,25,-361,-500
PS.com,1,2018/01/26 12:52 am,2018/01/26  1:01 am,-€0.80,31,636,-500
PS.com,1,2018/01/26 12:51 am,2018/01/26 12:56 am,-€0.80,8,-377,-500
PS.com,1,2018/01/26 12:48 am,2018/01/26 12:55 am,-€0.80,21,-667,-500
PS.com,1,2018/01/26 12:48 am,2018/01/26 12:50 am,-€0.80,7,-327,-500
PS.com,1,2018/01/26 12:09 am,2018/01/26 12:20 am,-€0.80,50,563,-500
PS.com,1,2018/01/26 12:09 am,2018/01/26 12:16 am,-€0.80,16,831,-500
