"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"iPoker Network","636048410","€9.30+€0.70","2021/03/15 10:52 am","2021/03/15 10:55 am","€20.00","11","534","1,000"
"iPoker Network","636048108","€9.30+€0.70","2021/03/15 10:48 am","2021/03/15 10:54 am","-€10.00","15","-451","-500"
"iPoker Network","636048062","€9.30+€0.70","2021/03/15 10:47 am","2021/03/15 10:51 am","-€10.00","12","293","-500"
"iPoker Network","636047756","€9.30+€0.70","2021/03/15 10:43 am","2021/03/15 10:47 am","€10.00","12","987","1,000"
"iPoker Network","636047625","€9.30+€0.70","2021/03/15 10:42 am","2021/03/15 10:47 am","€20.00","19","583","1,000"
"iPoker Network","636047211","€9.30+€0.70","2021/03/15 10:37 am","2021/03/15 10:42 am","€30.00","15","539","1,000"
"iPoker Network","636046987","€9.30+€0.70","2021/03/15 10:34 am","2021/03/15 10:41 am","-€10.00","30","528","-500"
"iPoker Network","636046847","€9.30+€0.70","2021/03/15 10:32 am","2021/03/15 10:37 am","-€10.00","14","-136","-500"
"iPoker Network","636046055","€9.30+€0.70","2021/03/15 10:29 am","2021/03/15 10:32 am","€10.00","6","241","1,000"
"iPoker Network","636046458","€18.60+€1.40","2021/03/15 10:28 am","2021/03/15 10:33 am","-€20.00","18","-385","-500"
"iPoker Network","636046442","€18.60+€1.40","2021/03/15 10:28 am","2021/03/15 10:29 am","-€20.00","3","-76","-500"
"iPoker Network","635882803","€9.30+€0.70","2021/03/14  3:45 pm","2021/03/14  3:50 pm","€10.00","16","-84","1,000"
"iPoker Network","635882791","€9.30+€0.70","2021/03/14  3:43 pm","2021/03/14  3:49 pm","€10.00","24","-51","1,000"
"iPoker Network","635882508","€9.30+€0.70","2021/03/14  3:40 pm","2021/03/14  3:44 pm","-€10.00","14","-346","-500"
"iPoker Network","635882695","€9.30+€0.70","2021/03/14  3:39 pm","2021/03/14  3:42 pm","-€10.00","10","38","-500"
"iPoker Network","635882677","€9.30+€0.70","2021/03/14  3:38 pm","2021/03/14  3:38 pm","-€10.00","1","253","-500"
"iPoker Network","635882598","€9.30+€0.70","2021/03/14  3:36 pm","2021/03/14  3:39 pm","-€10.00","7","0","-500"
"iPoker Network","635882532","€9.30+€0.70","2021/03/14  3:33 pm","2021/03/14  3:35 pm","€20.00","7","9","1,000"
"iPoker Network","635882253","€9.30+€0.70","2021/03/14  3:32 pm","2021/03/14  3:38 pm","-€10.00","18","-413","-500"
"iPoker Network","635882368","€9.30+€0.70","2021/03/14  3:27 pm","2021/03/14  3:31 pm","-€10.00","11","-294","-500"
"iPoker Network","635882352","€9.30+€0.70","2021/03/14  3:27 pm","2021/03/14  3:32 pm","€40.00","19","326","1,000"
"iPoker Network","635882075","€9.30+€0.70","2021/03/14  3:22 pm","2021/03/14  3:26 pm","€10.00","14","223","1,000"
"iPoker Network","635882209","€9.30+€0.70","2021/03/14  3:21 pm","2021/03/14  3:27 pm","-€10.00","21","-501","-500"
"iPoker Network","635881929","€9.30+€0.70","2021/03/14  3:20 pm","2021/03/14  3:22 pm","-€10.00","6","56","-500"
"iPoker Network","635882113","€9.30+€0.70","2021/03/14  3:17 pm","2021/03/14  3:19 pm","-€10.00","6","90","-500"
"iPoker Network","635882096","€9.30+€0.70","2021/03/14  3:17 pm","2021/03/14  3:20 pm","-€10.00","9","363","-500"
"iPoker Network","635880728","€9.30+€0.70","2021/03/14  2:42 pm","2021/03/14  2:46 pm","-€10.00","13","-455","-500"
"iPoker Network","635881159","€9.30+€0.70","2021/03/14  2:40 pm","2021/03/14  2:42 pm","€10.00","6","405","1,000"
"iPoker Network","635881123","€9.30+€0.70","2021/03/14  2:39 pm","2021/03/14  2:46 pm","€10.00","20","-106","1,000"
"iPoker Network","635880866","€9.30+€0.70","2021/03/14  2:30 pm","2021/03/14  2:38 pm","-€10.00","18","365","-500"
"iPoker Network","635880850","€9.30+€0.70","2021/03/14  2:29 pm","2021/03/14  2:39 pm","€90.00","39","-131","1,000"
"iPoker Network","635880698","€9.30+€0.70","2021/03/14  2:28 pm","2021/03/14  2:29 pm","-€10.00","4","-17","-500"
"iPoker Network","635880644","€9.30+€0.70","2021/03/14  2:23 pm","2021/03/14  2:28 pm","-€10.00","15","267","-500"
"iPoker Network","635880614","€9.30+€0.70","2021/03/14  2:21 pm","2021/03/14  2:27 pm","-€10.00","16","56","-500"
"iPoker Network","635879609","€9.30+€0.70","2021/03/14  2:15 pm","2021/03/14  2:21 pm","€10.00","16","312","1,000"
"iPoker Network","635880398","€9.30+€0.70","2021/03/14  2:14 pm","2021/03/14  2:22 pm","€40.00","23","87","1,000"
"iPoker Network","635880091","€9.30+€0.70","2021/03/14  2:14 pm","2021/03/14  2:14 pm","€10.00","1","929","1,000"
"iPoker Network","635878988","€9.30+€0.70","2021/03/14  1:35 pm","2021/03/14  1:38 pm","-€10.00","16","-25","-500"
"iPoker Network","635878960","€9.30+€0.70","2021/03/14  1:34 pm","2021/03/14  1:38 pm","-€10.00","11","-279","-500"
"iPoker Network","635878672","€9.30+€0.70","2021/03/14  1:27 pm","2021/03/14  1:33 pm","-€10.00","23","-657","-500"
"iPoker Network","635878647","€9.30+€0.70","2021/03/14  1:26 pm","2021/03/14  1:34 pm","-€10.00","16","-349","-500"
"iPoker Network","635878419","€9.30+€0.70","2021/03/14  1:21 pm","2021/03/14  1:27 pm","-€10.00","17","53","-500"
"iPoker Network","635878305","€9.30+€0.70","2021/03/14  1:19 pm","2021/03/14  1:26 pm","-€10.00","22","8","-500"
"iPoker Network","635878255","€9.30+€0.70","2021/03/14  1:18 pm","2021/03/14  1:21 pm","-€10.00","5","-31","-500"
"iPoker Network","635878001","€9.30+€0.70","2021/03/14  1:14 pm","2021/03/14  1:18 pm","-€10.00","14","-360","-500"
"iPoker Network","635877909","€9.30+€0.70","2021/03/14  1:10 pm","2021/03/14  1:17 pm","€10.00","24","176","1,000"
"iPoker Network","635877647","€9.30+€0.70","2021/03/14  1:06 pm","2021/03/14  1:10 pm","-€10.00","10","169","-500"
"iPoker Network","635877615","€9.30+€0.70","2021/03/14  1:06 pm","2021/03/14  1:13 pm","-€10.00","27","-691","-500"
"iPoker Network","635876175","€9.30+€0.70","2021/03/14 12:41 pm","2021/03/14 12:45 pm","-€10.00","12","-298","-500"
"iPoker Network","635876165","€9.30+€0.70","2021/03/14 12:39 pm","2021/03/14 12:42 pm","-€10.00","11","-320","-500"
"iPoker Network","635875907","€9.30+€0.70","2021/03/14 12:35 pm","2021/03/14 12:40 pm","€30.00","11","698","1,000"
"iPoker Network","635875895","€9.30+€0.70","2021/03/14 12:35 pm","2021/03/14 12:38 pm","€10.00","9","503","1,000"
"iPoker Network","635875751","€9.30+€0.70","2021/03/14 12:32 pm","2021/03/14 12:34 pm","-€10.00","7","106","-500"
"iPoker Network","635875701","€9.30+€0.70","2021/03/14 12:31 pm","2021/03/14 12:34 pm","-€10.00","8","30","-500"
"iPoker Network","635875456","€9.30+€0.70","2021/03/14 12:29 pm","2021/03/14 12:30 pm","-€10.00","5","138","-500"
"iPoker Network","635875272","€9.30+€0.70","2021/03/14 12:28 pm","2021/03/14 12:31 pm","-€10.00","11","-360","-500"
"iPoker Network","635875396","€9.30+€0.70","2021/03/14 12:26 pm","2021/03/14 12:27 pm","-€10.00","5","-415","-500"
"iPoker Network","635875134","€9.30+€0.70","2021/03/14 12:22 pm","2021/03/14 12:28 pm","€30.00","16","559","1,000"
"iPoker Network","635874868","€9.30+€0.70","2021/03/14 12:18 pm","2021/03/14 12:26 pm","€30.00","27","442","1,000"
"iPoker Network","635874395","€9.30+€0.70","2021/03/14 12:17 pm","2021/03/14 12:22 pm","-€10.00","15","480","-500"
"iPoker Network","635874252","€9.30+€0.70","2021/03/14 12:11 pm","2021/03/14 12:16 pm","-€10.00","13","-487","-500"
"iPoker Network","635874127","€9.30+€0.70","2021/03/14 12:11 pm","2021/03/14 12:18 pm","-€10.00","27","112","-500"
"iPoker Network","635872724","€9.30+€0.70","2021/03/14 11:48 am","2021/03/14 11:52 am","-€10.00","14","493","-500"
"iPoker Network","635872248","€9.30+€0.70","2021/03/14 11:45 am","2021/03/14 11:50 am","€30.00","14","-3","1,000"
"iPoker Network","635872340","€9.30+€0.70","2021/03/14 11:43 am","2021/03/14 11:47 am","-€10.00","13","-305","-500"
"iPoker Network","635871915","€9.30+€0.70","2021/03/14 11:42 am","2021/03/14 11:45 am","-€10.00","8","-290","-500"
"iPoker Network","635872132","€9.30+€0.70","2021/03/14 11:40 am","2021/03/14 11:42 am","-€10.00","6","532","-500"
"iPoker Network","635871352","€9.30+€0.70","2021/03/14 11:35 am","2021/03/14 11:39 am","€10.00","20","362","1,000"
"iPoker Network","635871575","€9.30+€0.70","2021/03/14 11:33 am","2021/03/14 11:41 am","-€10.00","27","-287","-500"
"iPoker Network","635871175","€9.30+€0.70","2021/03/14 11:28 am","2021/03/14 11:32 am","-€10.00","14","-500","-500"
"iPoker Network","635870697","€9.30+€0.70","2021/03/14 11:27 am","2021/03/14 11:34 am","-€10.00","19","-306","-500"
"iPoker Network","635870755","€9.30+€0.70","2021/03/14 11:24 am","2021/03/14 11:28 am","-€10.00","13","-238","-500"
"iPoker Network","635870555","€9.30+€0.70","2021/03/14 11:22 am","2021/03/14 11:23 am","-€10.00","2","-227","-500"
"iPoker Network","635870269","€18.60+€1.40","2021/03/14 11:20 am","2021/03/14 11:27 am","€20.00","21","438","1,000"
"iPoker Network","635870531","€18.60+€1.40","2021/03/14 11:20 am","2021/03/14 11:22 am","€20.00","5","531","1,000"
"iPoker Network","635532437","€9.30+€0.70","2021/03/12  7:39 pm","2021/03/12  7:44 pm","€30.00","20","1,164","1,000"
"iPoker Network","635532082","€9.30+€0.70","2021/03/12  7:36 pm","2021/03/12  7:42 pm","-€10.00","20","-168","-500"
"iPoker Network","635532000","€9.30+€0.70","2021/03/12  7:35 pm","2021/03/12  7:38 pm","€10.00","17","527","1,000"
"iPoker Network","635531591","€9.30+€0.70","2021/03/12  7:31 pm","2021/03/12  7:34 pm","-€10.00","13","-369","-500"
"iPoker Network","635531424","€9.30+€0.70","2021/03/12  7:30 pm","2021/03/12  7:30 pm","-€10.00","3","-5","-500"
"iPoker Network","635531187","€9.30+€0.70","2021/03/12  7:27 pm","2021/03/12  7:35 pm","€20.00","33","263","1,000"
"iPoker Network","635530852","€9.30+€0.70","2021/03/12  7:24 pm","2021/03/12  7:29 pm","-€10.00","18","-49","-500"
"iPoker Network","635530461","€9.30+€0.70","2021/03/12  7:24 pm","2021/03/12  7:27 pm","-€10.00","8","13","-500"
"iPoker Network","635530548","€9.30+€0.70","2021/03/12  7:21 pm","2021/03/12  7:24 pm","€10.00","7","223","1,000"
"iPoker Network","635530090","€9.30+€0.70","2021/03/12  7:17 pm","2021/03/12  7:20 pm","-€10.00","11","-45","-500"
"iPoker Network","635529957","€9.30+€0.70","2021/03/12  7:15 pm","2021/03/12  7:23 pm","€20.00","27","1,009","1,000"
"iPoker Network","635529361","€9.30+€0.70","2021/03/12  7:10 pm","2021/03/12  7:14 pm","€20.00","13","633","1,000"
"iPoker Network","635529148","€9.30+€0.70","2021/03/12  7:10 pm","2021/03/12  7:16 pm","€40.00","26","359","1,000"
"iPoker Network","635510969","€9.30+€0.70","2021/03/12  1:13 pm","2021/03/12  1:17 pm","-€10.00","18","-210","-500"
"iPoker Network","635510948","€9.30+€0.70","2021/03/12  1:12 pm","2021/03/12  1:18 pm","€20.00","22","-182","1,000"
"iPoker Network","635510802","€9.30+€0.70","2021/03/12  1:09 pm","2021/03/12  1:12 pm","€10.00","8","122","1,000"
"iPoker Network","635510772","€9.30+€0.70","2021/03/12  1:08 pm","2021/03/12  1:11 pm","-€10.00","7","-122","-500"
"iPoker Network","635510694","€9.30+€0.70","2021/03/12  1:07 pm","2021/03/12  1:07 pm","€10.00","1","52","1,000"
"iPoker Network","635510596","€9.30+€0.70","2021/03/12  1:04 pm","2021/03/12  1:08 pm","-€10.00","16","124","-500"
"iPoker Network","635510566","€9.30+€0.70","2021/03/12  1:03 pm","2021/03/12  1:07 pm","-€10.00","12","-106","-500"
"iPoker Network","635510448","€9.30+€0.70","2021/03/12  1:01 pm","2021/03/12  1:03 pm","€10.00","5","553","1,000"
"iPoker Network","635510317","€9.30+€0.70","2021/03/12 12:59 pm","2021/03/12  1:04 pm","-€10.00","15","-247","-500"
"iPoker Network","635510247","€9.30+€0.70","2021/03/12 12:56 pm","2021/03/12  1:00 pm","-€10.00","14","-170","-500"
"iPoker Network","635510229","€9.30+€0.70","2021/03/12 12:55 pm","2021/03/12 12:58 pm","€10.00","14","546","1,000"
"iPoker Network","635509988","€9.30+€0.70","2021/03/12 12:50 pm","2021/03/12 12:55 pm","-€10.00","15","-268","-500"
"iPoker Network","635509910","€9.30+€0.70","2021/03/12 12:48 pm","2021/03/12 12:55 pm","-€10.00","25","-462","-500"
"iPoker Network","635509826","€9.30+€0.70","2021/03/12 12:46 pm","2021/03/12 12:47 pm","€10.00","4","452","1,000"
"iPoker Network","635509722","€9.30+€0.70","2021/03/12 12:44 pm","2021/03/12 12:49 pm","-€10.00","17","-30","-500"
"iPoker Network","635509712","€9.30+€0.70","2021/03/12 12:44 pm","2021/03/12 12:45 pm","-€10.00","5","-308","-500"
"iPoker Network","635508291","€9.30+€0.70","2021/03/12 12:15 pm","2021/03/12 12:17 pm","-€10.00","9","-229","-500"
"iPoker Network","635508276","€9.30+€0.70","2021/03/12 12:14 pm","2021/03/12 12:17 pm","€10.00","12","285","1,000"
"iPoker Network","635507695","€9.30+€0.70","2021/03/12 12:11 pm","2021/03/12 12:14 pm","€10.00","7","749","1,000"
"iPoker Network","635507973","€9.30+€0.70","2021/03/12 12:08 pm","2021/03/12 12:14 pm","-€10.00","14","-148","-500"
"iPoker Network","635507931","€9.30+€0.70","2021/03/12 12:07 pm","2021/03/12 12:10 pm","-€10.00","7","178","-500"
"iPoker Network","635507637","€9.30+€0.70","2021/03/12 12:02 pm","2021/03/12 12:07 pm","€10.00","23","655","1,000"
"iPoker Network","635507510","€9.30+€0.70","2021/03/12 12:00 pm","2021/03/12 12:07 pm","-€10.00","25","14","-500"
"iPoker Network","635507480","€9.30+€0.70","2021/03/12 11:59 am","2021/03/12 12:01 pm","-€10.00","7","-197","-500"
"iPoker Network","635507252","€9.30+€0.70","2021/03/12 11:55 am","2021/03/12 11:59 am","€10.00","11","255","1,000"
"iPoker Network","635507154","€9.30+€0.70","2021/03/12 11:53 am","2021/03/12 11:59 am","-€10.00","20","154","-500"
"iPoker Network","635506827","€9.30+€0.70","2021/03/12 11:51 am","2021/03/12 11:54 am","-€10.00","10","56","-500"
"iPoker Network","635506867","€9.30+€0.70","2021/03/12 11:49 am","2021/03/12 11:50 am","-€10.00","6","-165","-500"
"iPoker Network","635506710","€18.60+€1.40","2021/03/12 11:47 am","2021/03/12 11:53 am","-€20.00","20","-476","-500"
"iPoker Network","635506706","€18.60+€1.40","2021/03/12 11:46 am","2021/03/12 11:48 am","-€20.00","4","28","-500"
"iPoker Network","635352386","€9.30+€0.70","2021/03/11  8:40 pm","2021/03/11  8:45 pm","€10.00","18","211","1,000"
"iPoker Network","635352236","€9.30+€0.70","2021/03/11  8:38 pm","2021/03/11  8:40 pm","-€10.00","6","-152","-500"
"iPoker Network","635352118","€9.30+€0.70","2021/03/11  8:37 pm","2021/03/11  8:47 pm","-€10.00","43","-51","-500"
"iPoker Network","635351871","€9.30+€0.70","2021/03/11  8:35 pm","2021/03/11  8:36 pm","-€10.00","5","-182","-500"
"iPoker Network","635351609","€9.30+€0.70","2021/03/11  8:33 pm","2021/03/11  8:37 pm","-€10.00","20","-163","-500"
"iPoker Network","635351164","€9.30+€0.70","2021/03/11  8:30 pm","2021/03/11  8:34 pm","€10.00","17","508","1,000"
"iPoker Network","635350844","€9.30+€0.70","2021/03/11  8:26 pm","2021/03/11  8:32 pm","€10.00","20","407","1,000"
"iPoker Network","635349982","€9.30+€0.70","2021/03/11  8:19 pm","2021/03/11  8:26 pm","€10.00","27","-40","1,000"
"iPoker Network","635349951","€18.60+€1.40","2021/03/11  8:19 pm","2021/03/11  8:29 pm","€60.00","39","165","1,000"
"iPoker Network","635349342","€18.60+€1.40","2021/03/11  8:14 pm","2021/03/11  8:18 pm","€40.00","19","226","1,000"
"iPoker Network","635348969","€9.30+€0.70","2021/03/11  8:11 pm","2021/03/11  8:13 pm","€20.00","7","817","1,000"
"iPoker Network","635348917","€9.30+€0.70","2021/03/11  8:11 pm","2021/03/11  8:18 pm","€10.00","30","-304","1,000"
"iPoker Network","635343196","€9.30+€0.70","2021/03/11  7:18 pm","2021/03/11  7:20 pm","€20.00","7","326","1,000"
"iPoker Network","635342989","€9.30+€0.70","2021/03/11  7:16 pm","2021/03/11  7:22 pm","-€10.00","20","-250","-500"
"iPoker Network","635342762","€9.30+€0.70","2021/03/11  7:13 pm","2021/03/11  7:17 pm","-€10.00","18","166","-500"
"iPoker Network","635341872","€9.30+€0.70","2021/03/11  7:10 pm","2021/03/11  7:15 pm","€20.00","20","700","1,000"
"iPoker Network","635341696","€9.30+€0.70","2021/03/11  7:10 pm","2021/03/11  7:13 pm","-€10.00","8","-26","-500"
"iPoker Network","635342154","€9.30+€0.70","2021/03/11  7:07 pm","2021/03/11  7:09 pm","-€10.00","8","57","-500"
"iPoker Network","635341844","€9.30+€0.70","2021/03/11  7:07 pm","2021/03/11  7:07 pm","-€10.00","1","204","-500"
"iPoker Network","635341896","€9.30+€0.70","2021/03/11  7:05 pm","2021/03/11  7:09 pm","-€10.00","10","158","-500"
"iPoker Network","635341529","€9.30+€0.70","2021/03/11  7:02 pm","2021/03/11  7:06 pm","€20.00","14","125","1,000"
"iPoker Network","635341076","€9.30+€0.70","2021/03/11  7:00 pm","2021/03/11  7:04 pm","€10.00","14","209","1,000"
"iPoker Network","635340951","€9.30+€0.70","2021/03/11  6:55 pm","2021/03/11  7:00 pm","-€10.00","14","-196","-500"
"iPoker Network","635340987","€9.30+€0.70","2021/03/11  6:55 pm","2021/03/11  7:01 pm","-€10.00","18","-238","-500"
"iPoker Network","635340456","€9.30+€0.70","2021/03/11  6:49 pm","2021/03/11  6:55 pm","€20.00","22","95","1,000"
"iPoker Network","635340422","€9.30+€0.70","2021/03/11  6:49 pm","2021/03/11  6:50 pm","-€10.00","7","-34","-500"
"iPoker Network","635333494","€9.30+€0.70","2021/03/11  5:17 pm","2021/03/11  5:23 pm","€20.00","18","375","1,000"
"iPoker Network","635333499","€9.30+€0.70","2021/03/11  5:17 pm","2021/03/11  5:20 pm","-€10.00","9","113","-500"
"iPoker Network","635333128","€9.30+€0.70","2021/03/11  5:11 pm","2021/03/11  5:16 pm","€10.00","17","610","1,000"
"iPoker Network","635333116","€9.30+€0.70","2021/03/11  5:11 pm","2021/03/11  5:14 pm","-€10.00","6","251","-500"
"iPoker Network","635327849","€18.60+€1.40","2021/03/11  2:44 pm","2021/03/11  2:48 pm","€40.00","16","-441","1,000"
"iPoker Network","635327679","€18.60+€1.40","2021/03/11  2:37 pm","2021/03/11  2:43 pm","€20.00","17","519","1,000"
"iPoker Network","635327621","€18.60+€1.40","2021/03/11  2:37 pm","2021/03/11  2:45 pm","€180.00","25","246","1,000"
"iPoker Network","635325816","€18.60+€1.40","2021/03/11  1:29 pm","2021/03/11  1:37 pm","€180.00","19","127","1,000"
"iPoker Network","635325785","€18.60+€1.40","2021/03/11  1:28 pm","2021/03/11  1:31 pm","€20.00","11","98","1,000"
"iPoker Network","635325627","€18.60+€1.40","2021/03/11  1:23 pm","2021/03/11  1:27 pm","-€20.00","11","-12","-500"
